Investment Direction,Year,International Trade Basis,FDI Area,FDI Component,FDI Industry,Value,Marker
inward,2012,BPM6,russia,total-net-fdi-in-the-uk,all-activities,-40.0,
inward,2013,BPM6,russia,total-net-fdi-in-the-uk,all-activities,-19.0,
inward,2014,BPM6,russia,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2015,BPM6,russia,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2016,BPM6,russia,total-net-fdi-in-the-uk,all-activities,-39.0,
inward,2017,BPM6,russia,total-net-fdi-in-the-uk,all-activities,4.0,
inward,2018,BPM6,russia,total-net-fdi-in-the-uk,all-activities,53.0,
inward,2019,BPM6,russia,total-net-fdi-in-the-uk,all-activities,36.0,
inward,2010,BPM5,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,4322.0,
inward,2011,BPM5,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,-2563.0,
inward,2012,BPM6,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,-691.0,
inward,2013,BPM6,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,1662.0,
inward,2014,BPM6,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,-4759.0,
inward,2015,BPM6,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,237.0,
inward,2016,BPM6,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,2994.0,
inward,2017,BPM6,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,8315.0,
inward,2018,BPM6,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,18729.0,
inward,2019,BPM6,uk-offshore-islands,total-net-fdi-in-the-uk,all-activities,-2263.0,
inward,2010,BPM5,the-americas,total-net-fdi-in-the-uk,all-activities,25971.0,
inward,2011,BPM5,the-americas,total-net-fdi-in-the-uk,all-activities,40866.0,
inward,2012,BPM6,the-americas,total-net-fdi-in-the-uk,all-activities,6552.0,
inward,2013,BPM6,the-americas,total-net-fdi-in-the-uk,all-activities,17842.0,
inward,2014,BPM6,the-americas,total-net-fdi-in-the-uk,all-activities,7874.0,
inward,2015,BPM6,the-americas,total-net-fdi-in-the-uk,all-activities,27994.0,
inward,2016,BPM6,the-americas,total-net-fdi-in-the-uk,all-activities,29096.0,
inward,2017,BPM6,the-americas,total-net-fdi-in-the-uk,all-activities,22879.0,
inward,2018,BPM6,the-americas,total-net-fdi-in-the-uk,all-activities,51076.0,
inward,2019,BPM6,the-americas,total-net-fdi-in-the-uk,all-activities,7374.0,
inward,2010,BPM5,brazil,total-net-fdi-in-the-uk,all-activities,75.0,
inward,2011,BPM5,brazil,total-net-fdi-in-the-uk,all-activities,8.0,
inward,2012,BPM6,brazil,total-net-fdi-in-the-uk,all-activities,5.0,
inward,2013,BPM6,brazil,total-net-fdi-in-the-uk,all-activities,-4.0,
inward,2014,BPM6,brazil,total-net-fdi-in-the-uk,all-activities,-3.0,
inward,2015,BPM6,brazil,total-net-fdi-in-the-uk,all-activities,-2.0,
inward,2016,BPM6,brazil,total-net-fdi-in-the-uk,all-activities,25.0,
inward,2017,BPM6,brazil,total-net-fdi-in-the-uk,all-activities,,itis-nil
inward,2018,BPM6,brazil,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2019,BPM6,brazil,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2010,BPM5,canada,total-net-fdi-in-the-uk,all-activities,3782.0,
inward,2011,BPM5,canada,total-net-fdi-in-the-uk,all-activities,83.0,
inward,2012,BPM6,canada,total-net-fdi-in-the-uk,all-activities,1833.0,
inward,2013,BPM6,canada,total-net-fdi-in-the-uk,all-activities,1277.0,
inward,2014,BPM6,canada,total-net-fdi-in-the-uk,all-activities,956.0,
inward,2015,BPM6,canada,total-net-fdi-in-the-uk,all-activities,3527.0,
inward,2016,BPM6,canada,total-net-fdi-in-the-uk,all-activities,138.0,
inward,2017,BPM6,canada,total-net-fdi-in-the-uk,all-activities,3708.0,
inward,2018,BPM6,canada,total-net-fdi-in-the-uk,all-activities,4709.0,
inward,2019,BPM6,canada,total-net-fdi-in-the-uk,all-activities,1807.0,
inward,2010,BPM5,usa,total-net-fdi-in-the-uk,all-activities,17131.0,
inward,2011,BPM5,usa,total-net-fdi-in-the-uk,all-activities,40118.0,
inward,2012,BPM6,usa,total-net-fdi-in-the-uk,all-activities,4237.0,
inward,2013,BPM6,usa,total-net-fdi-in-the-uk,all-activities,16528.0,
inward,2014,BPM6,usa,total-net-fdi-in-the-uk,all-activities,9159.0,
inward,2015,BPM6,usa,total-net-fdi-in-the-uk,all-activities,21113.0,
inward,2016,BPM6,usa,total-net-fdi-in-the-uk,all-activities,26780.0,
inward,2017,BPM6,usa,total-net-fdi-in-the-uk,all-activities,14434.0,
inward,2018,BPM6,usa,total-net-fdi-in-the-uk,all-activities,44833.0,
inward,2019,BPM6,usa,total-net-fdi-in-the-uk,all-activities,14643.0,
inward,2010,BPM5,asia,total-net-fdi-in-the-uk,all-activities,4729.0,
inward,2011,BPM5,asia,total-net-fdi-in-the-uk,all-activities,9721.0,
inward,2012,BPM6,asia,total-net-fdi-in-the-uk,all-activities,4922.0,
inward,2013,BPM6,asia,total-net-fdi-in-the-uk,all-activities,4606.0,
inward,2014,BPM6,asia,total-net-fdi-in-the-uk,all-activities,6692.0,
inward,2015,BPM6,asia,total-net-fdi-in-the-uk,all-activities,7869.0,
inward,2016,BPM6,asia,total-net-fdi-in-the-uk,all-activities,28651.0,
inward,2017,BPM6,asia,total-net-fdi-in-the-uk,all-activities,11325.0,
inward,2018,BPM6,asia,total-net-fdi-in-the-uk,all-activities,4923.0,
inward,2019,BPM6,asia,total-net-fdi-in-the-uk,all-activities,4765.0,
inward,2010,BPM5,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,1049.0,
inward,2011,BPM5,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,5070.0,
inward,2012,BPM6,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,498.0,
inward,2013,BPM6,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,542.0,
inward,2014,BPM6,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2015,BPM6,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,739.0,
inward,2016,BPM6,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2017,BPM6,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,2370.0,
inward,2018,BPM6,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,435.0,
inward,2019,BPM6,near-middle-east-countries,total-net-fdi-in-the-uk,all-activities,2447.0,
inward,2010,BPM5,other-asian-countries,total-net-fdi-in-the-uk,all-activities,3680.0,
inward,2011,BPM5,other-asian-countries,total-net-fdi-in-the-uk,all-activities,4651.0,
inward,2012,BPM6,other-asian-countries,total-net-fdi-in-the-uk,all-activities,4423.0,
inward,2013,BPM6,other-asian-countries,total-net-fdi-in-the-uk,all-activities,4065.0,
inward,2014,BPM6,other-asian-countries,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2015,BPM6,other-asian-countries,total-net-fdi-in-the-uk,all-activities,7130.0,
inward,2016,BPM6,other-asian-countries,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2017,BPM6,other-asian-countries,total-net-fdi-in-the-uk,all-activities,8955.0,
inward,2018,BPM6,other-asian-countries,total-net-fdi-in-the-uk,all-activities,4488.0,
inward,2019,BPM6,other-asian-countries,total-net-fdi-in-the-uk,all-activities,2317.0,
inward,2010,BPM5,china,total-net-fdi-in-the-uk,all-activities,12.0,
inward,2011,BPM5,china,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2012,BPM6,china,total-net-fdi-in-the-uk,all-activities,845.0,
inward,2013,BPM6,china,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2014,BPM6,china,total-net-fdi-in-the-uk,all-activities,604.0,
inward,2015,BPM6,china,total-net-fdi-in-the-uk,all-activities,460.0,
inward,2016,BPM6,china,total-net-fdi-in-the-uk,all-activities,433.0,
inward,2017,BPM6,china,total-net-fdi-in-the-uk,all-activities,627.0,
inward,2018,BPM6,china,total-net-fdi-in-the-uk,all-activities,-70.0,
inward,2019,BPM6,china,total-net-fdi-in-the-uk,all-activities,661.0,
inward,2010,BPM5,hong-kong,total-net-fdi-in-the-uk,all-activities,1030.0,
inward,2011,BPM5,hong-kong,total-net-fdi-in-the-uk,all-activities,878.0,
inward,2012,BPM6,hong-kong,total-net-fdi-in-the-uk,all-activities,623.0,
inward,2013,BPM6,hong-kong,total-net-fdi-in-the-uk,all-activities,1009.0,
inward,2014,BPM6,hong-kong,total-net-fdi-in-the-uk,all-activities,276.0,
inward,2015,BPM6,hong-kong,total-net-fdi-in-the-uk,all-activities,927.0,
inward,2016,BPM6,hong-kong,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2017,BPM6,hong-kong,total-net-fdi-in-the-uk,all-activities,2157.0,
inward,2018,BPM6,hong-kong,total-net-fdi-in-the-uk,all-activities,693.0,
inward,2019,BPM6,hong-kong,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2010,BPM5,india,total-net-fdi-in-the-uk,all-activities,-8.0,
inward,2011,BPM5,india,total-net-fdi-in-the-uk,all-activities,1470.0,
inward,2012,BPM6,india,total-net-fdi-in-the-uk,all-activities,94.0,
inward,2013,BPM6,india,total-net-fdi-in-the-uk,all-activities,-124.0,
inward,2014,BPM6,india,total-net-fdi-in-the-uk,all-activities,85.0,
inward,2015,BPM6,india,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2016,BPM6,india,total-net-fdi-in-the-uk,all-activities,-580.0,
inward,2017,BPM6,india,total-net-fdi-in-the-uk,all-activities,460.0,
inward,2018,BPM6,india,total-net-fdi-in-the-uk,all-activities,24.0,
inward,2019,BPM6,india,total-net-fdi-in-the-uk,all-activities,321.0,
inward,2010,BPM5,japan,total-net-fdi-in-the-uk,all-activities,1608.0,
inward,2011,BPM5,japan,total-net-fdi-in-the-uk,all-activities,1106.0,
inward,2012,BPM6,japan,total-net-fdi-in-the-uk,all-activities,1666.0,
inward,2013,BPM6,japan,total-net-fdi-in-the-uk,all-activities,2240.0,
inward,2014,BPM6,japan,total-net-fdi-in-the-uk,all-activities,1552.0,
inward,2015,BPM6,japan,total-net-fdi-in-the-uk,all-activities,1718.0,
inward,2016,BPM6,japan,total-net-fdi-in-the-uk,all-activities,2127.0,
inward,2017,BPM6,japan,total-net-fdi-in-the-uk,all-activities,5655.0,
inward,2018,BPM6,japan,total-net-fdi-in-the-uk,all-activities,3195.0,
inward,2019,BPM6,japan,total-net-fdi-in-the-uk,all-activities,-2147.0,
inward,2010,BPM5,singapore,total-net-fdi-in-the-uk,all-activities,-164.0,
inward,2011,BPM5,singapore,total-net-fdi-in-the-uk,all-activities,1137.0,
inward,2012,BPM6,singapore,total-net-fdi-in-the-uk,all-activities,103.0,
inward,2013,BPM6,singapore,total-net-fdi-in-the-uk,all-activities,-28.0,
inward,2014,BPM6,singapore,total-net-fdi-in-the-uk,all-activities,2118.0,
inward,2015,BPM6,singapore,total-net-fdi-in-the-uk,all-activities,3754.0,
inward,2016,BPM6,singapore,total-net-fdi-in-the-uk,all-activities,4125.0,
inward,2017,BPM6,singapore,total-net-fdi-in-the-uk,all-activities,-104.0,
inward,2018,BPM6,singapore,total-net-fdi-in-the-uk,all-activities,347.0,
inward,2019,BPM6,singapore,total-net-fdi-in-the-uk,all-activities,767.0,
inward,2010,BPM5,south-korea,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2011,BPM5,south-korea,total-net-fdi-in-the-uk,all-activities,-92.0,
inward,2012,BPM6,south-korea,total-net-fdi-in-the-uk,all-activities,146.0,
inward,2013,BPM6,south-korea,total-net-fdi-in-the-uk,all-activities,-18.0,
inward,2014,BPM6,south-korea,total-net-fdi-in-the-uk,all-activities,112.0,
inward,2015,BPM6,south-korea,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2016,BPM6,south-korea,total-net-fdi-in-the-uk,all-activities,179.0,
inward,2017,BPM6,south-korea,total-net-fdi-in-the-uk,all-activities,150.0,
inward,2018,BPM6,south-korea,total-net-fdi-in-the-uk,all-activities,294.0,
inward,2019,BPM6,south-korea,total-net-fdi-in-the-uk,all-activities,-232.0,
inward,2010,BPM5,australasia-oceania,total-net-fdi-in-the-uk,all-activities,-2083.0,
inward,2011,BPM5,australasia-oceania,total-net-fdi-in-the-uk,all-activities,3175.0,
inward,2012,BPM6,australasia-oceania,total-net-fdi-in-the-uk,all-activities,810.0,
inward,2013,BPM6,australasia-oceania,total-net-fdi-in-the-uk,all-activities,934.0,
inward,2014,BPM6,australasia-oceania,total-net-fdi-in-the-uk,all-activities,36.0,
inward,2015,BPM6,australasia-oceania,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2016,BPM6,australasia-oceania,total-net-fdi-in-the-uk,all-activities,-1256.0,
inward,2017,BPM6,australasia-oceania,total-net-fdi-in-the-uk,all-activities,2775.0,
inward,2018,BPM6,australasia-oceania,total-net-fdi-in-the-uk,all-activities,1067.0,
inward,2019,BPM6,australasia-oceania,total-net-fdi-in-the-uk,all-activities,-1299.0,
inward,2010,BPM5,australia,total-net-fdi-in-the-uk,all-activities,-2047.0,
inward,2011,BPM5,australia,total-net-fdi-in-the-uk,all-activities,3333.0,
inward,2012,BPM6,australia,total-net-fdi-in-the-uk,all-activities,804.0,
inward,2013,BPM6,australia,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2014,BPM6,australia,total-net-fdi-in-the-uk,all-activities,247.0,
inward,2015,BPM6,australia,total-net-fdi-in-the-uk,all-activities,1307.0,
inward,2016,BPM6,australia,total-net-fdi-in-the-uk,all-activities,-913.0,
inward,2017,BPM6,australia,total-net-fdi-in-the-uk,all-activities,2963.0,
inward,2018,BPM6,australia,total-net-fdi-in-the-uk,all-activities,1006.0,
inward,2019,BPM6,australia,total-net-fdi-in-the-uk,all-activities,-1297.0,
inward,2010,BPM5,new-zealand,total-net-fdi-in-the-uk,all-activities,-34.0,
inward,2011,BPM5,new-zealand,total-net-fdi-in-the-uk,all-activities,-20.0,
inward,2012,BPM6,new-zealand,total-net-fdi-in-the-uk,all-activities,-5.0,
inward,2013,BPM6,new-zealand,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2014,BPM6,new-zealand,total-net-fdi-in-the-uk,all-activities,26.0,
inward,2015,BPM6,new-zealand,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2016,BPM6,new-zealand,total-net-fdi-in-the-uk,all-activities,43.0,
inward,2017,BPM6,new-zealand,total-net-fdi-in-the-uk,all-activities,-64.0,
inward,2018,BPM6,new-zealand,total-net-fdi-in-the-uk,all-activities,59.0,
inward,2019,BPM6,new-zealand,total-net-fdi-in-the-uk,all-activities,3.0,
inward,2010,BPM5,africa,total-net-fdi-in-the-uk,all-activities,92.0,
inward,2011,BPM5,africa,total-net-fdi-in-the-uk,all-activities,835.0,
inward,2012,BPM6,africa,total-net-fdi-in-the-uk,all-activities,-15.0,
inward,2013,BPM6,africa,total-net-fdi-in-the-uk,all-activities,216.0,
inward,2014,BPM6,africa,total-net-fdi-in-the-uk,all-activities,399.0,
inward,2015,BPM6,africa,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2016,BPM6,africa,total-net-fdi-in-the-uk,all-activities,-2.0,
inward,2017,BPM6,africa,total-net-fdi-in-the-uk,all-activities,-48.0,
inward,2018,BPM6,africa,total-net-fdi-in-the-uk,all-activities,-156.0,
inward,2019,BPM6,africa,total-net-fdi-in-the-uk,all-activities,618.0,
inward,2010,BPM5,south-africa,total-net-fdi-in-the-uk,all-activities,29.0,
inward,2011,BPM5,south-africa,total-net-fdi-in-the-uk,all-activities,734.0,
inward,2012,BPM6,south-africa,total-net-fdi-in-the-uk,all-activities,-60.0,
inward,2013,BPM6,south-africa,total-net-fdi-in-the-uk,all-activities,216.0,
inward,2014,BPM6,south-africa,total-net-fdi-in-the-uk,all-activities,370.0,
inward,2015,BPM6,south-africa,total-net-fdi-in-the-uk,all-activities,353.0,
inward,2016,BPM6,south-africa,total-net-fdi-in-the-uk,all-activities,-78.0,
inward,2017,BPM6,south-africa,total-net-fdi-in-the-uk,all-activities,-85.0,
inward,2018,BPM6,south-africa,total-net-fdi-in-the-uk,all-activities,-262.0,
inward,2019,BPM6,south-africa,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2010,BPM5,world-total,total-net-fdi-in-the-uk,all-activities,37666.0,
inward,2011,BPM5,world-total,total-net-fdi-in-the-uk,all-activities,26339.0,
inward,2012,BPM6,world-total,total-net-fdi-in-the-uk,all-activities,35099.0,
inward,2013,BPM6,world-total,total-net-fdi-in-the-uk,all-activities,33054.0,
inward,2014,BPM6,world-total,total-net-fdi-in-the-uk,all-activities,14993.0,
inward,2015,BPM6,world-total,total-net-fdi-in-the-uk,all-activities,25309.0,
inward,2016,BPM6,world-total,total-net-fdi-in-the-uk,all-activities,191952.0,
inward,2017,BPM6,world-total,total-net-fdi-in-the-uk,all-activities,74884.0,
inward,2018,BPM6,world-total,total-net-fdi-in-the-uk,all-activities,65860.0,
inward,2019,BPM6,world-total,total-net-fdi-in-the-uk,all-activities,35598.0,
inward,2010,BPM5,oecd,total-net-fdi-in-the-uk,all-activities,28179.0,
inward,2011,BPM5,oecd,total-net-fdi-in-the-uk,all-activities,20016.0,
inward,2012,BPM6,oecd,total-net-fdi-in-the-uk,all-activities,30093.0,
inward,2013,BPM6,oecd,total-net-fdi-in-the-uk,all-activities,28461.0,
inward,2014,BPM6,oecd,total-net-fdi-in-the-uk,all-activities,16904.0,
inward,2015,BPM6,oecd,total-net-fdi-in-the-uk,all-activities,13534.0,
inward,2016,BPM6,oecd,total-net-fdi-in-the-uk,all-activities,160222.0,
inward,2017,BPM6,oecd,total-net-fdi-in-the-uk,all-activities,58325.0,
inward,2018,BPM6,oecd,total-net-fdi-in-the-uk,all-activities,44148.0,
inward,2019,BPM6,oecd,total-net-fdi-in-the-uk,all-activities,41784.0,
inward,2010,BPM5,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2011,BPM5,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2012,BPM6,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2013,BPM6,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2014,BPM6,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,disclosive
inward,2015,BPM6,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,itis-nil
inward,2016,BPM6,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,itis-nil
inward,2017,BPM6,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,itis-nil
inward,2018,BPM6,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,itis-nil
inward,2019,BPM6,central-eastern-europe,total-net-fdi-in-the-uk,all-activities,,itis-nil
inward,2016,BPM6,europe,fdi-uk-subsidiaries-and-associates,all-activities,19540.0,
inward,2016,BPM6,europe,fdi-less-dividends-paid-to-foreign-parent-companies,all-activities,20938.0,
inward,2016,BPM6,europe,fdi-unremitted-profits-reinvested-earnings,all-activities,-1398.0,
inward,2016,BPM6,europe,fdi-acquisition-of-uk-companies-share-loan-capital,all-activities,136377.0,
inward,2016,BPM6,europe,fdi-disposal-of-uk-companies-share-loan-capital,all-activities,-8108.0,
inward,2016,BPM6,europe,fdi-increase-in-amounts-due-to-foreign-parents-on-inter-company-account,all-activities,8882.0,
inward,2016,BPM6,europe,fdi-uk-branches,all-activities,-290.0,
inward,2016,BPM6,europe,fdi-total-net-foreign-direct-investment-in-the-uk,all-activities,135463.0,
inward,2017,BPM6,europe,fdi-uk-subsidiaries-and-associates,all-activities,25660.0,
inward,2017,BPM6,europe,fdi-less-dividends-paid-to-foreign-parent-companies,all-activities,24583.0,
inward,2017,BPM6,europe,fdi-unremitted-profits-reinvested-earnings,all-activities,1077.0,
inward,2017,BPM6,europe,fdi-acquisition-of-uk-companies-share-loan-capital,all-activities,24956.0,
inward,2017,BPM6,europe,fdi-disposal-of-uk-companies-share-loan-capital,all-activities,-2064.0,
inward,2017,BPM6,europe,fdi-increase-in-amounts-due-to-foreign-parents-on-inter-company-account,all-activities,8466.0,
inward,2017,BPM6,europe,fdi-uk-branches,all-activities,5518.0,
inward,2017,BPM6,europe,fdi-total-net-foreign-direct-investment-in-the-uk,all-activities,37953.0,
inward,2018,BPM6,europe,fdi-uk-subsidiaries-and-associates,all-activities,34317.0,
inward,2018,BPM6,europe,fdi-less-dividends-paid-to-foreign-parent-companies,all-activities,31196.0,
inward,2018,BPM6,europe,fdi-unremitted-profits-reinvested-earnings,all-activities,3121.0,
inward,2018,BPM6,europe,fdi-acquisition-of-uk-companies-share-loan-capital,all-activities,20204.0,
inward,2018,BPM6,europe,fdi-disposal-of-uk-companies-share-loan-capital,all-activities,-5870.0,
inward,2018,BPM6,europe,fdi-increase-in-amounts-due-to-foreign-parents-on-inter-company-account,all-activities,-11730.0,
inward,2018,BPM6,europe,fdi-uk-branches,all-activities,3225.0,
inward,2018,BPM6,europe,fdi-total-net-foreign-direct-investment-in-the-uk,all-activities,8951.0,
inward,2019,BPM6,europe,fdi-uk-subsidiaries-and-associates,all-activities,,disclosive
inward,2019,BPM6,europe,fdi-less-dividends-paid-to-foreign-parent-companies,all-activities,23627.0,
inward,2019,BPM6,europe,fdi-unremitted-profits-reinvested-earnings,all-activities,,disclosive
inward,2019,BPM6,europe,fdi-acquisition-of-uk-companies-share-loan-capital,all-activities,17549.0,
inward,2019,BPM6,europe,fdi-disposal-of-uk-companies-share-loan-capital,all-activities,-9561.0,
inward,2019,BPM6,europe,fdi-increase-in-amounts-due-to-foreign-parents-on-inter-company-account,all-activities,21102.0,
inward,2019,BPM6,europe,fdi-uk-branches,all-activities,,disclosive
inward,2019,BPM6,europe,fdi-total-net-foreign-direct-investment-in-the-uk,all-activities,24141.0,
inward,2016,BPM6,eu,fdi-uk-subsidiaries-and-associates,all-activities,14826.0,
inward,2016,BPM6,eu,fdi-less-dividends-paid-to-foreign-parent-companies,all-activities,,disclosive
inward,2016,BPM6,eu,fdi-unremitted-profits-reinvested-earnings,all-activities,,disclosive
inward,2016,BPM6,eu,fdi-acquisition-of-uk-companies-share-loan-capital,all-activities,133561.0,
inward,2016,BPM6,eu,fdi-disposal-of-uk-companies-share-loan-capital,all-activities,-7450.0,
